1.29623e-10	2.5399939451953963e-06	2.73042e-09
1.33532e-10	2.5907998824422685e-06	2.78502e-09
1.37557e-10	2.6426155435165047e-06	2.84072e-09
1.417e-10	2.6954745858790172e-06	2.89754e-09
1.45964e-10	2.7493826191066246e-06	2.95549e-09
1.50353e-10	2.8043733006602392e-06	3.0146e-09
1.5487e-10	2.860463459270317e-06	3.07489e-09
1.5952e-10	2.9176755332441324e-06	3.13639e-09
1.64305e-10	2.9760375704657797e-06	3.19912e-09
1.69231e-10	3.0355607900888953e-06	3.2631e-09
1.743e-10	3.0962732399975735e-06	3.32836e-09
1.79516e-10	3.1582029680759076e-06	3.39493e-09
1.84885e-10	3.2213724126311713e-06	3.46283e-09
1.9041e-10	3.2858040119706407e-06	3.53208e-09
1.96096e-10	3.35152020440159e-06	3.60272e-09
2.01947e-10	3.4185546473849313e-06	3.67478e-09
2.07968e-10	3.486929779227939e-06	3.74827e-09
2.14164e-10	3.556673647814707e-06	3.82324e-09
2.20539e-10	3.627808691452511e-06	3.89971e-09
2.27099e-10	3.70037417717908e-06	3.9777e-09
2.33849e-10	3.7743869337248715e-06	4.05725e-09
2.40795e-10	3.849875008973978e-06	4.1384e-09
2.47941e-10	3.92687766996413e-06	4.22117e-09
2.55294e-10	4.005422964579423e-06	4.30559e-09
2.62859e-10	4.0855333311271295e-06	4.3917e-09
2.70642e-10	4.1672536462218e-06	4.47954e-09
2.7865e-10	4.250600738593891e-06	4.56913e-09
2.86888e-10	4.335619484857952e-06	4.66051e-09
2.95364e-10	4.422337932898075e-06	4.75372e-09
3.04083e-10	4.510789740175173e-06	4.84879e-09
3.13053e-10	4.601014173726977e-06	4.94577e-09
3.22281e-10	4.693039281437581e-06	5.04468e-09
3.31774e-10	4.7869043303447146e-06	5.14558e-09
3.41539e-10	4.8826485874861095e-06	5.24849e-09
3.51584e-10	4.980311319899496e-06	5.35346e-09
3.61916e-10	5.079926185045787e-06	5.46053e-09
3.72544e-10	5.181532449962713e-06	5.56974e-09
3.83477e-10	5.285169381688004e-06	5.68113e-09
3.94722e-10	5.39088185683621e-06	5.79476e-09
4.06288e-10	5.498703532868244e-06	5.91065e-09
4.18184e-10	5.608690505552292e-06	6.02886e-09
4.3042e-10	5.7208708227724474e-06	6.14944e-09
4.43004e-10	5.8353061898737155e-06	6.27243e-09
4.55947e-10	5.951985387702461e-06	6.39788e-09
4.69259e-10	6.071076703563241e-06	6.52584e-09
4.82949e-10	6.192467945919686e-06	6.65635e-09
